company_name,country,role,dock_models,dock_count,website,linkedin_url,evidence_url_1,source_type_1,evidence_url_2,source_type_2,confidence,notes,source,source_count
SkyLink Japan,Japan,Reseller,Dock 2; Dock 3,Unknown,https://skylinkjapan.com,https://www.linkedin.com/company/skylink-japan/,https://www.volarious.com/dealers,Industry Article,, ,Medium,Japanese industrial drone reseller identified by Volarious as a leading firm and DJI enterprise dealer; expected to handle DJI Dock solutions in Japan. ,Comet,1
Asseco Poland,Poland,Software Platform/Partner,Dock 2; Dock 3; Dock,3,https://pl.asseco.com/en,https://www.linkedin.com/company/asseco-poland,https://enterprise.dilectro.pl/asseco-wyposazy-drony-dji-w-polskie-oprogramowanie/,Partnership Article,https://polishdefenceindustry.gov.pl/en/company/asseco-poland-sa-3/,Defence Portal,Medium,Polish software security integration; DJI drone partnership with Dilectro; uniformed services focus,Claude,1
Ceneo Marketplace Sellers,Poland,Reseller,Dock 3,Unknown,https://www.ceneo.pl,https://www.linkedin.com/company/ceneo-pl/,https://www.ceneo.pl/190133937,Industry Article,, ,Medium,"Polish marketplace entries for the DJI Dock 3 docking station, providing full specifications and confirming retail availability of Dock 3 in Poland. ",Comet,1
Soltech,Poland,Reseller,Dock 2,Unknown,https://sklepsoltech.pl,,https://sklepsoltech.pl/pl/p/Stacja-dokujaca-DJI-Dock-2/2915,Company Website,,,Medium,Polish reseller listing DJI Dock 2.,ChatGPT,1
Trukszyn (DJI Store),Poland,Authorized Dealer,Various,,https://trukszyn.pl/,https://www.linkedin.com/company/trukszyn/,https://trukszyn.pl/,Store Page,https://dji-ars.pl/Salony-DJI-Store-cinfo-pol-218.html,Store Directory,Medium,Szczecin location; DJI-ARS partner; consumer focus,Claude,1
Droprise (regional),Singapore,Reseller,Dock 3,Unknown,https://www.droprise.com,https://www.linkedin.com/company/droprise/,https://www.volarious.com/dealers,Industry Article,, ,Medium,"While primarily serving Benelux, Droprise is referenced by Volarious alongside other global DJI Dock partners; included here as a regional reference but not treated as a local Singapore dealer. ",Comet,1
Flying Bots Pte Ltd,Singapore,Authorized Dealer,Unknown,Unknown,https://flyingbots.net,Unknown,https://flyingbots.net,Company Website,Unknown,Unknown,Medium,DJI Enterprise partner; offers consultancy support and solutions; Contact: +65 87255730 info@flyingbots.net,Claude,1
MIRS Innovate,Singapore,Authorized Dealer,Unknown,Unknown,https://www.mirs-innov.com,Unknown,https://www.mirs-innov.com/singapore-dji-authorized-dealer,Company Website,https://www.mirs-innov.com/dji-drone,Company Website,Medium,DJI Authorised Enterprise Dealer; CAAS-approved UATO; Address: Cemtex Industrial Building #03-01 5 Central Singapore 536983,Claude,1
Red Dot Photo,Singapore,Authorized Dealer,Unknown,Unknown,https://www.reddotphoto.com.sg,Unknown,https://www.reddotphoto.com.sg/collections/dji,Company Website,Unknown,Unknown,Medium,DJI authorized reseller; carries DJI drones and accessories,Claude,1
The Drone Shop,Singapore,Authorized Dealer,Unknown,Unknown,https://thedroneshop.co,Unknown,https://thedroneshop.co/dji.html,Company Website,Unknown,Unknown,Medium,DJI Authorised Dealer; Address: 100G Pasir Panjang Road #01-17 Interlocal Centre Singapore 118523; Contact: +65 87255730,Claude,1
Bidvest UDS,South Africa,Enterprise End-User,Dock 2; Dock,multiple,https://www.bidvest.co.za/,Not found,https://dronenews.africa/drones-and-security-applications-bidvest-uds/,Dronenews.africa,Not found,,Medium,"Part of Bidvest Group (joined 2019). UAV integrator established 2013. Fleet of ~400 drones. Serves government, SOEs, mining, industrial facilities. Uses Dock for automated security surveillance with FlytBase integration.",Claude,1
Bob Shop Sellers (generic listing),South Africa,Reseller,Dock 3,Unknown,https://www.bobshop.co.za,https://www.linkedin.com/company/bob-shop/,https://www.bobshop.co.za/dji-dock-3/p/657142395,Industry Article,, ,Medium,Marketplace listing for DJI Dock 3 with South Africa-specific shipping and environmental details; included as a generic retail channel rather than a named company. ,Comet,1
EDSSA,South Africa,Distributor,Dock,multiple,https://edssa.co.za/,Not found,https://edssa.co.za/our-drones/,Products Page,Not found,,Medium,Authorised DJI retailer. Offers Matrice 30 Dock version with wireless charging and rain/wind sensor. Provides courier repairs and warranty support across SA.,Claude,1
GoThermal,South Africa,Reseller,Dock 2,Unknown,https://www.gothermal.co.za,,https://www.gothermal.co.za/products/dji-dock-2-with-dji-matrice-3dt,Company Website,,,Medium,South African thermal and drone supplier with DJI Dock 2 bundle listing.,ChatGPT,1
Metagrated,South Africa,System Integrator,Dock 3; Dock,1+,Not found,Not found,https://www.flytbase.com/case-studies/24-7-drone-force-residential-estate-security-docks-south-africa,FlytBase Case Study,Not found,,Medium,"Integrated DJI Dock with FlytBase for 24-7 Drone Force. Works on AI-enhanced threat detection. Director: Michael Lever. Exploring applications in mining, agriculture, commercial property.",Claude,1
inPC,South Africa,Reseller,Dock 2,Unknown,https://www.inpc.co.za,,https://www.inpc.co.za/products/dji-dock-2-compact-autonomous-drone-docking-station,Company Website,,,Medium,South African ecommerce listing DJI Dock 2 compact autonomous docking station.,ChatGPT,1
Bikman Tech,South Korea,Reseller,Dock 3,Unknown,https://bikmantech.com,,https://bikmantech.com/ko/blogs/blogs/dji-dock-3-top-10-questions-and-answers,Company Website,,,Medium,Korean reseller/integrator publishing DJI Dock 3 product FAQ content.,ChatGPT,1
Daegu Urban Security Program,South Korea,Government End-User,Dock 2,Unknown,https://enterprise-insights.dji.com,,https://www.youtube.com/watch?v=8AfZ1n8qzW4,Social Media Post,,,Medium,"DJI Enterprise video highlights DJI Dock 2 use for safer nights in Daegu, South Korea.",ChatGPT,1
Koseco,South Korea,Authorized Distributor,Dock models (specific versions TBD),Unknown,https://www.koseco.co.kr/,,https://www.zoominfo.com/c/koseco/476106643,ZoomInfo Business Profile,https://dronedj.com/guides/south-korea/,DroneDJ South Korea Guide,Medium,Official DJI partner Korea; Surveying/mapping background since 2019 in drones; contact needed for dock specifics,Claude,1
DJI ARS Madrid Technical Center,Spain,Software Platform,Dock 1 / Dock 2 / Dock 3,Unknown,https://djiarsmadrid.com/en/,https://www.linkedin.com/search/results/companies/?keywords=dji%20ars%20madrid,https://djiarsmadrid.com/en/,Official Page,Not Available,Not Available,Medium,DJI Store and Technical Center in Madrid. Official technical support and service center for DJI products including Dock series.,Claude,1
Dronense,Spain,Software Platform / Reseller,Dock 2,Unknown,https://dronense.com/,https://www.linkedin.com/search/results/companies/?keywords=dronense,https://dronense.com/dji-dock-2-seguridad-y-precision-en-la-navegacion-autonoma/,Content Page,Not Available,Not Available,Medium,Technology information platform publishing content about DJI Dock 2 features and applications in Spain.,Claude,1
Instop SLU,Spain,Authorized Dealer,Dock 3,Unknown,https://www.instop.es/,https://www.linkedin.com/search/results/companies/?keywords=instop%20barcelona,https://www.instop.es/dji/dji-dock-3-enterprise.php,Product Page,Not Available,Not Available,Medium,Located in La Pobla de Claramunt (Barcelona) and Valencia. Distributor of Leica Geosystems and DJI. Provides DJI Dock 3 installation by technicians.,Claude,1
Jdronestudio,Spain,Authorized Dealer,Dock 3,Unknown,https://jdronestudio.com/,https://www.linkedin.com/search/results/companies/?keywords=jdronestudio,https://jdronestudio.com/dji-dock-3/,Product Page,Not Available,Not Available,Medium,Spanish retailer offering DJI Dock 3 with emphasis on autonomous 24/7 operations and extreme resistance features.,Claude,1
La Rioja Automated Patrol Operator (unnamed),Spain,Enterprise End-User,Dock 3,Unknown,https://www.larioja.org,,https://www.facebook.com/centralinnovationscorp/posts/725289370621577/,Social Media Post,, ,Medium,"Represents the unnamed Spanish security or police operator running DJI Dock 3-based automated patrols in La Rioja, as highlighted in Central Innovations' post. ",Comet,1
Tienda DronPlus,Spain,Reseller,Dock 2,Unknown,https://tienda.dronplus.es,https://www.linkedin.com/company/dronplus/,https://tienda.dronplus.es/producto/dji-dock-2-wind-speed-gauge/,Company Website,, ,Medium,"Spanish drone store selling original DJI Dock 2 components (e.g., wind speed gauge) indicating active support and parts availability for Dock 2 installations in Spain. ",Comet,1
Azure Innovation Technologies (THAILAND) Co. Ltd,Thailand,Distributor,Unknown,Unknown,Unknown,Unknown,https://tracxn.com/d/legal-entities/thailand/azure-innovation-technologies-thailand-co.ltd./__OTPrlqtIxdvbfgUr81Z2D7cbCIAtG_5gDskWL0GBMqs,Company Profile,Unknown,Unknown,Medium,DJI Thailand official distributor. Incorporated June 21 2021. Tax ID: 0105564099078. Address: 33/4 The 9th Tower A Rama 9 Road Huay Kwang District Bangkok. 2022 revenue: 242 million Thai Baht. Handles import export and distribution of DJI drones and accessories.,Claude,1
DJI Phantom Thailand,Thailand,Authorized Dealer,Unknown,Unknown,https://www.phantomthailand.com/,https://www.facebook.com/everyonecanfly/,https://www.phantomthailand.com/,Official Website,https://www.facebook.com/everyonecanfly/,Social Media,Medium,Official DJI importer and distributor. DJI Service Center. Sells consumer and some commercial DJI drones. May carry enterprise Dock products. Phone: 098-853-5037.,Claude,1
DJI.in.th,Thailand,Authorized Dealer,Unknown,Unknown,https://www.dji.in.th/en/,Unknown,https://www.dji.in.th/en/,Official Website,Unknown,Unknown,Medium,DJI Authorized Dealer and Service Provider. Offers consumer and some enterprise DJI products. Located near MRT/BTS in Bangkok. 1-3 hours delivery in Bangkok area. 24-hour live chat support.,Claude,1
Drone Association Thailand,Thailand,Reseller,Dock 2,Unknown,https://droneth.or.th,,https://droneth.or.th/en/product/dji-dock-2/,Company Website,,,Medium,Thailand drone marketplace / association listing DJI Dock 2.,ChatGPT,1
KRCSHOP,Thailand,Authorized Dealer,Unknown,Unknown,http://www.krcshop.net/,Unknown,http://www.krcshop.net/main/product-detail.asp?productid=31,Official Website,Unknown,Unknown,Medium,DJI Authorized Dealer and After-sales Service Center in Nonthaburi. Over 10 years experience. Phone: 080-6026092. LINE: @KRCSHOP. Offers quick repair and genuine spare parts.,Claude,1
PHT Intertrade,Thailand,Reseller,Dock 2,Unknown,https://www.phtintertrade.co.th,,https://www.phtintertrade.co.th/,Company Website,,,Medium,Thailand drone supplier homepage featuring DJI Dock 2.,ChatGPT,1
Thailand National Police (public safety program),Thailand,Government End-User,Dock 2,Unknown,https://www.royalthaipolice.go.th,https://www.linkedin.com/company/royal-thai-police/,https://www.youtube.com/watch?v=Co9PDMhKfoU,Social Media Post,, ,Medium,"Represents Thailand's police experience with DJI Dock 2 for public safety, as described in DJI public safety webinars about building human assets and technological ecosystems around Dock integration. ",Comet,1
Aerosmart (WTIP solution partner),Turkey,System Integrator,Dock 3,Unknown,https://www.aerosmart.ae,https://www.linkedin.com/company/aerosmart-uav/,https://www.instagram.com/reel/DU41J6hlIu6/,Social Media Post,https://www.facebook.com/aerosmart.uav.ae/videos/-powering-smarter-renewable-energy-inspections-in-turkey-dji-dock-3-wtip-deliver-/ ,Social Media Post,Medium,Solution partner providing WTIP workflow and real-time analytics around DJI Dock 3 deployments for renewable energy inspections in Turkey. ,Comet,1
DJI Store Türkiye,Turkey,Authorized Retail Store,Not confirmed,Not confirmed,https://www.djistoreturkiye.com,https://tr.linkedin.com/company/dji-store-turkiye,https://www.djistoreturkiye.com/,Company Website,https://www.djistoreturkiye.com/kurumsal/bayilerimiz,Dealer List,Medium,Authorized official Turkish retail store; primary focus on consumer products; DJI Dock status unclear,Claude,1
Drone.net.tr,Turkey,Retailer,Not directly stocked,0,https://drone.net.tr,https://tr.linkedin.com/company/dronenet,https://drone.net.tr/en/dji-drone-modelleri.html,Company Website,https://drone.net.tr,Company Website,Medium,DJI product retailer; DJI Dock mentioned in context but not actively sold,Claude,1
Fotografium,Turkey,Authorized Dealer,Dock 3,1,https://fotografium.com,https://tr.linkedin.com/company/fotografium,https://fotografium.com/dji-dock-3,Product Listing,https://fotografium.com,Company Website,Medium,Photography and videography equipment retailer since 2008; serves government and private sector,Claude,1
GNSS Teknik,Turkey,Reseller,Dock 3,Unknown,https://www.gnssteknik.com.tr,,https://www.gnssteknik.com.tr/category/iha/dji/dji-dock-3-otomatik-istasyon-unitesi,Company Website,,,Medium,Turkish reseller listing DJI Dock 3 automatic station unit.,ChatGPT,1
GURIS Teknoloji,Turkey,Enterprise End-User,Dock 3,Unknown,https://www.guristeknoloji.com,,https://www.santiye.com.tr/guri-s-teknoloji-den-wtip-ve-dronlari-yoneten-dock-3-8552.html,Industry Article,,,Medium,Industry report describes GURIS Teknoloji using DJI Dock 3 in renewable energy inspections.,ChatGPT,1
Olcen,Turkey,Reseller,Dock 2,Unknown,https://olcen.com.tr,,https://olcen.com.tr/urun/DJI-Dock-2,Company Website,,,Medium,Turkish reseller listing DJI Dock 2.,ChatGPT,1
Providyo,Turkey,Authorized Dealer & Service Center,DJI Dock (all models),Not specified,https://providyo.com,https://tr.linkedin.com/company/providyo,https://providyo.com/,Company Website,https://providyo.com/,Company Website,Medium,DJI Enterprise authorized service and sales point; technical support capability,Claude,1
RAK Police,United Arab Emirates,Government End-User,Dock,Unknown,,,https://thedronecentre.ae/autonomous-drones-in-the-police-force/,Company Website,https://www.linkedin.com/pulse/autonomous-drones-police-force-the-drone-centre,LinkedIn Article,Medium,Testing DJI Dock for autonomous operations in law enforcement. Strategic deployment for city coverage.,Claude,1
UAE Waste Management Authority,United Arab Emirates,Enterprise End-User,Dock,Unknown,,,https://www.flytbase.com/case-studies/uae-waste-management-autonomous-drone-implementation-case-study,Case Study,,,Medium,Deployed autonomous drone dock solution with FlytBase software across Dubai Abu Dhabi and Sharjah locations. Scheduled and on-demand missions with AI analytics.,Claude,1
VEC International,United Arab Emirates,Authorized Dealer,Dock 3,Unknown,,,https://www.tiktok.com/@dji_in_uae/video/7588152866670431505,Social Media Post,https://www.vertiexpo.com/vec-international-fzco-vec-intl,Industry Database,Medium,Authorized DJI Enterprise distributor for UAE and Africa. WhatsApp: +971 50 599 7839. Deploys Dock 3 + FlightHub 2 systems. Founded 2022 with 150+ clients.,Claude,1
B-hive Innovations,United Kingdom,Enterprise End-User,Dock 3,1,https://www.b-hiveinnovations.co.uk,https://www.linkedin.com/company/b-hive-innovations,https://find-and-update.company-information.service.gov.uk/company/10695004,Government Record,https://www.linkedin.com/in/aidan-laing-57b340334/,LinkedIn Post,Medium,Agricultural technology; Dock 3 integration for crop monitoring,Claude,1
CMS Distribution,United Kingdom,Distributor,Dock 1; Dock 2; Dock 3,Unknown,https://www.cmsdistribution.com,https://www.linkedin.com/company/cms-distribution,https://www.cmsdistribution.com/vendors/dji,Company Website,https://store.cmsdistribution.com/dji/,Company Website,Medium,Authorized DJI distributor for UK & Ireland since 2016,Claude,1
Camera Centre UK,United Kingdom,Authorized Dealer,Dock 3,Unknown,https://www.cameracentreuk.com,https://www.linkedin.com/company/camera-centre-uk,https://www.cameracentreuk.com/dji-dock-3-dock-only,Company Website,https://www.cameracentreuk.com/drones,Company Website,Medium,Retail partner for DJI products including Dock 3,Claude,1
Drone Air Solutions,United Kingdom,Authorized Dealer,Unknown,Unknown,https://www.droneairsolutions.co.uk,https://www.linkedin.com/company/drone-air-solutions,https://www.droneairsolutions.co.uk/DJI-Store,Company Website,https://enterprise.dji.com/find-a-dealer,DJI Case Study,Medium,DJI Authorized Dealer; next-day UK delivery,Claude,1
Drone Pilot Academy,United Kingdom,Reseller,Dock 2,Unknown,https://www.dronepilotacademy.co.uk,,https://www.dronepilotacademy.co.uk/product/dji-dock-2/,Company Website,,,Medium,UK training and drone supplier listing DJI Dock 2.,ChatGPT,1
Drone Works UK,United Kingdom,Reseller,Dock 3,Unknown,https://droneworksuk.co.uk,,https://droneworksuk.co.uk/products/dji-dock-3-dock-only,Company Website,,,Medium,UK reseller listing DJI Dock 3.,ChatGPT,1
Edinburgh Drone Company,United Kingdom,Authorized Dealer,Unknown,Unknown,https://www.edinburghdronecompany.co.uk,https://www.linkedin.com/company/edinburgh-drone-company,https://www.edinburghdronecompany.co.uk/dji/,Company Website,https://enterprise.dji.com/find-a-dealer,DJI Case Study,Medium,Scotland-based DJI dealer; enterprise solutions,Claude,1
Enterprise UAV,United Kingdom,System Integrator,Unknown,Unknown,https://enterpriseuav.co.uk,https://www.linkedin.com/company/enterprise-uav,https://enterpriseuav.co.uk/,Company Website,https://www.linkedin.com/in/richard-ellis-0886033b/,LinkedIn Post,Medium,Commercial drone operator; enterprise solutions provider,Claude,1
Thames Valley Police,United Kingdom,Government End-User,Dock 2,1,https://www.thamesvalley.police.uk,https://www.linkedin.com/company/thames-valley-police,https://www.heliguy.com/blogs/posts/police-trial-drones-as-first-responders/,Industry Article,https://dronexl.co/2025/10/22/london-police-drone-as-first-responder/,Industry Article,Medium,Isle of Wight Festival DFR trial,Claude,1
Adam's Construction & Surveying,United States,Enterprise End-User,Dock 2,Unknown,https://adamscsi.com,,https://enterprise-insights.dji.com/blog/revolutionizing-industries-with-drone-in-a-box-technology-0,DJI Case Study,,,Medium,DJI case study highlighting DJI Dock 2 use in construction and surveying in Texas.,ChatGPT,1
Airworx Unmanned Solutions,United States,Authorized Dealer,Dock 1; Dock 2; Dock 3,Unknown,https://airworxdrone.com/,https://www.linkedin.com/company/airworx,Company Website,https://airworxdrone.com/products/dji-dock-2-with-matrice-3dt-thermal-aircraft-system,Company Website,https://airworxdrone.com/products/dji-dock-3-with-matrice-4dt-aircraft-system,Medium,High,Claude,1
DJI Colorado,United States,Authorized Dealer,Dock 1,Unknown,https://djicolorado.com,,https://djicolorado.com/,Company Website,,,Medium,US enterprise dealer homepage highlights DJI Dock among featured products.,ChatGPT,1
Drone Doctor USA,United States,Authorized Dealer,Dock 1,Unknown,https://dronedoctorusa.com/,https://www.linkedin.com/company/drone-doctor-usa/,https://dronedoctorusa.com/products/dji-dock,Company Website,https://www.facebook.com/dronedoctorusa/,Social Media Post,Medium,"Las Vegas, NV based; sales, service, and parts; DJI enterprise focus",Claude,1
Dronny Store USA,United States,Reseller,Dock 3,Unknown,https://www.dronnystoreusa.com,,https://www.dronnystoreusa.com/product-page/dji-dock-3-automated-drone-deployment-station,Company Website,,,Medium,US ecommerce seller listing DJI Dock 3 automated deployment station.,ChatGPT,1
Fort Wayne Police Department,United States,Government End-User,Dock 2,3,https://www.fwpd.org/,https://www.linkedin.com/company/fort-wayne-police-department/,https://dronelife.com/2025/03/13/the-future-of-drone-as-first-responder-dfr-programs-insights-from-the-national-public-safety-uas-conference/,Industry Article,https://www.police1.com/drones/dfr-in-action-fort-wayne-police-department-air-support-unit,Industry Article,Medium,Operating 3 DJI Dock 2s; 12-officer team; focus coverage on downtown area,Claude,1
Greenfield Police Department,United States,Government End-User,Dock 2,Unknown,https://www.cityofgreenfield.org,,https://dronexl.co/2025/05/30/greenfield-police-dji-drone-first-responders/,Industry Article,,,Medium,Public safety deployment of DJI Dock 2 highlighted in DFR reporting.,ChatGPT,1
US Drone Supply,United States,Reseller,Dock 3,Unknown,https://usdronesupply.com,,https://usdronesupply.com/products/dji-dock-3,Company Website,,,Medium,US reseller listing DJI Dock 3.,ChatGPT,1
Wellbots,United States,Reseller,Dock 3,Unknown,https://www.wellbots.com/,https://www.linkedin.com/company/wellbots/,https://www.wellbots.com/products/dji-dock-3,Company Website,https://www.wellbots.com/collections/dji,Company Website,Medium,E-commerce drone retailer; DJI Dock 3 available; request quote model,Claude,1
